Date,UnderlyingPrice,NetLiq,RealizedCapital,NumPositions,TotNumContracts,BuyingPower,TotalDelta,Wins,Losses
2005-01-04 00:00:00,1188.05,995521.6523239999999930205377,999921.6523239999999930205377,1,22,194040.00,-5.673316,0,0
2005-01-05 00:00:00,1183.75,990280.5121279999999899246177,999825.5121279999999899246177,2,49,381675.00,-11.544428,0,0
2005-01-06 00:00:00,1187.9,998233.4608059999999838396434,999793.4608059999999838396434,3,58,452975.000,-11.408794,0,0
2005-01-07 00:00:00,1186.2,998448.4608059999999838396434,999793.4608059999999838396434,3,58,453190.00,-11.719318,0,0
2005-01-10 00:00:00,1190.25,1004413.460805999999983839643,999793.4608059999999838396434,3,58,459155.000,-9.970246,0,0
2005-01-11 00:00:00,1182.99,1001098.460805999999983839643,999793.4608059999999838396434,3,58,455840.00,-11.085643999999998,0,0
2005-01-12 00:00:00,1187.7,1004828.460805999999983839643,999793.4608059999999838396434,3,58,459570.000,-8.948584,0,0
2005-01-13 00:00:00,1177.45,999603.4608059999999838396434,999793.4608059999999838396434,3,58,454345.000,-11.810597999999999,0,0
2005-01-14 00:00:00,1184.5,1005598.460805999999983839643,999793.4608059999999838396434,3,58,460340.00,-9.576884,0,0
2005-01-18 00:00:00,1196.0,1013278.460805999999983839643,999793.4608059999999838396434,3,58,468020.00,-6.570240000000001,0,0
2005-01-19 00:00:00,1184.65,1007088.460805999999983839643,999793.4608059999999838396434,3,58,461830.00,-9.413229999999999,0,0
2005-01-20 00:00:00,1175.4,1000548.460805999999983839643,999793.4608059999999838396434,3,58,455290.00,-12.011374000000002,0,0
2005-01-21 00:00:00,1167.85,995528.4608059999999838396434,999793.4608059999999838396434,3,58,450270.00,-14.518658,0,0
2005-01-24 00:00:00,1163.75,995488.4608059999999838396434,999793.4608059999999838396434,3,58,450230.00,-15.076534000000002,0,0
2005-01-25 00:00:00,1168.4,1002138.460805999999983839643,999793.4608059999999838396434,3,58,456880.00,-12.646942,0,0
2005-01-26 00:00:00,1174.05,1007888.460805999999983839643,999793.4608059999999838396434,3,58,462630.00,-10.333652,0,0
2005-01-27 00:00:00,1174.55,1010448.460805999999983839643,999793.4608059999999838396434,3,58,465190.000,-9.325704,0,0
2005-01-28 00:00:00,1171.35,1011503.060918499999980113557,1011503.060918499999980113557,0,0,0,0,3,0
2005-01-31 00:00:00,1181.25,1012898.294313999999980424604,1011428.294313999999980424604,1,21,194775.00,-2.3654610000000003,3,0
2005-02-01 00:00:00,1189.41,1016918.515928499999981582391,1011353.515928499999981582391,2,42,400312.500,-4.7627369999999996,3,0
2005-02-02 00:00:00,1193.19,1018118.594797999999981286123,1011328.594797999999981286123,3,49,452200.000,-5.0323,3,0
2005-02-03 00:00:00,1189.89,1017278.594797999999981286123,1011328.594797999999981286123,3,49,451360.000,-5.415893,3,0
2005-02-04 00:00:00,1203.03,1021391.094797999999981286123,1011328.594797999999981286123,3,49,455472.500,-3.4979839999999998,3,0
2005-02-07 00:00:00,1201.72,1021356.094797999999981286123,1011328.594797999999981286123,3,49,455437.500,-3.541489,3,0
2005-02-08 00:00:00,1202.3,1022336.094797999999981286123,1011328.594797999999981286123,3,49,456417.500,-3.1072440000000006,3,0
2005-02-09 00:00:00,1191.99,1020533.594797999999981286123,1011328.594797999999981286123,3,49,454615.000,-4.243337,3,0
2005-02-10 00:00:00,1197.01,1021793.594797999999981286123,1011328.594797999999981286123,3,49,455875.000,-3.5257810000000003,3,0
2005-02-11 00:00:00,1205.3,1023648.594797999999981286123,1011328.594797999999981286123,3,49,457730.000,-2.991772,3,0
2005-02-14 00:00:00,1206.14,1023858.594797999999981286123,1011328.594797999999981286123,3,49,457940.000,-2.5424489999999995,3,0
2005-02-15 00:00:00,1210.12,1024488.594797999999981286123,1011328.594797999999981286123,3,49,458570.000,-2.448544,3,0
2005-02-16 00:00:00,1210.34,1024803.594797999999981286123,1011328.594797999999981286123,3,49,458885.000,-2.2989189999999997,3,0
2005-02-17 00:00:00,1200.75,1023893.594797999999981286123,1011328.594797999999981286123,3,49,457975.000,-2.9338750000000005,3,0
2005-02-18 00:00:00,1201.59,1024786.094797999999981286123,1011328.594797999999981286123,3,49,458867.500,-2.605904,3,0
2005-02-22 00:00:00,1184.16,1021513.594797999999981286123,1011328.594797999999981286123,3,49,455595.000,-4.232739,3,0
2005-02-23 00:00:00,1190.8,1023718.594797999999981286123,1011328.594797999999981286123,3,49,457800.000,-3.135118,3,0
2005-02-24 00:00:00,1200.2,1025416.094797999999981286123,1011328.594797999999981286123,3,49,459497.500,-2.1464730000000003,3,0
2005-02-25 00:00:00,1211.37,1026547.232385999999985770615,1026547.232385999999985770615,0,0,0,0,6,0
2005-02-28 00:00:00,1200.2,1023770.718785999999989044796,1026458.218785999999989044796,1,25,200937.500,-5.498575,6,0
2005-03-01 00:00:00,1210.41,1027418.520697999999990557286,1026358.520697999999990557286,2,53,404535.00,-9.116608,6,0
2005-03-02 00:00:00,1210.08,1024873.595104999999987782645,1026333.595104999999987782645,3,60,458680.00,-11.058287999999997,6,0
2005-03-03 00:00:00,1210.47,1024443.595104999999987782645,1026333.595104999999987782645,3,60,458250.000,-11.032872000000001,6,0
2005-03-04 00:00:00,1222.12,1034573.595104999999987782645,1026333.595104999999987782645,3,60,468380.00,-7.8777479999999995,6,0
2005-03-07 00:00:00,1225.31,1036123.595104999999987782645,1026333.595104999999987782645,3,60,469930.000,-7.078976000000001,6,0
2005-03-08 00:00:00,1219.43,1034603.595104999999987782645,1026333.595104999999987782645,3,60,468410.000,-7.7865839999999995,6,0
2005-03-09 00:00:00,1207.01,1027573.595104999999987782645,1026333.595104999999987782645,3,60,461380.00,-10.67212,6,0
2005-03-10 00:00:00,1209.25,1029543.595104999999987782645,1026333.595104999999987782645,3,60,463350.000,-9.872995999999999,6,0
2005-03-11 00:00:00,1200.08,1024833.595104999999987782645,1026333.595104999999987782645,3,60,458640.0,-12.243384,6,0
2005-03-14 00:00:00,1206.83,1030953.595104999999987782645,1026333.595104999999987782645,3,60,464760.0,-9.491608,6,0
2005-03-15 00:00:00,1197.75,1025093.595104999999987782645,1026333.595104999999987782645,3,60,458900.00,-12.121244,6,0
2005-03-16 00:00:00,1188.07,1015303.595104999999987782645,1026333.595104999999987782645,3,60,449110.000,-16.053856000000003,6,0
2005-03-17 00:00:00,1190.21,1020713.595104999999987782645,1026333.595104999999987782645,3,60,454520.00,-14.091524,6,0
2005-03-18 00:00:00,1189.65,1021603.595104999999987782645,1026333.595104999999987782645,3,60,455410.000,-14.11602,6,0
2005-03-21 00:00:00,1183.78,1019033.595104999999987782645,1026333.595104999999987782645,3,60,452840.0,-15.820344,6,0
2005-03-22 00:00:00,1171.71,1002633.595104999999987782645,1026333.595104999999987782645,3,60,436440.00,-21.755791999999996,6,0
2005-03-23 00:00:00,1172.53,1005200.033642999999987655003,1026330.033642999999987655003,4,61,450990.00,-21.238281000000004,6,0
2005-03-24 00:00:00,1171.42,1011280.033642999999987655003,1026330.033642999999987655003,4,61,457070.000,-20.411098000000003,6,0
2005-03-28 00:00:00,1174.28,1017090.033642999999987655003,1026330.033642999999987655003,4,61,462880.00,-18.041908,6,0
2005-03-29 00:00:00,1165.36,1001960.033642999999987655003,1026330.033642999999987655003,4,61,447750.00,-24.303065,6,0
2005-03-30 00:00:00,1181.41,1028545.033642999999987655003,1026330.033642999999987655003,4,61,474335.000,-13.467596,6,0
2005-03-31 00:00:00,1180.59,1027042.533642999999987655003,1026330.033642999999987655003,4,61,472832.500,-14.307478,6,0
2005-04-01 00:00:00,1172.92,1022080.033642999999987655003,1026330.033642999999987655003,4,61,467870.000,-17.560691,6,0
2005-04-04 00:00:00,1176.12,1029125.033642999999987655003,1026330.033642999999987655003,4,61,474915.00,-14.339853,6,0
