Date,UnderlyingPrice,NetLiq,RealizedCapital,NumPositions,TotNumContracts,BuyingPower,TotalDelta,Wins,Losses
2005-01-04 00:00:00,1188.05,985436.7309699999999850206223,999754.2309699999999850206223,1,69,333960.0,-24.364728,0,0
2005-01-05 00:00:00,1183.75,974224.6074339999999853745294,999747.1074339999999853745294,2,71,331860.0,-27.888572,0,0
2005-01-06 00:00:00,1187.9,984686.0458699999999852003896,999743.5458699999999852003896,3,72,347382.500,-24.355625,0,0
2005-01-07 00:00:00,1186.2,984676.0458699999999852003896,999743.5458699999999852003896,3,72,347372.500,-24.808952,0,0
2005-01-10 00:00:00,1190.25,995863.5458699999999852003896,999743.5458699999999852003896,3,72,358560.00,-21.466342,0,0
2005-01-11 00:00:00,1182.99,986863.5458699999999852003896,999743.5458699999999852003896,3,72,349560.000,-24.576411,0,0
2005-01-12 00:00:00,1187.7,993266.0458699999999852003896,999743.5458699999999852003896,3,72,355962.500,-21.463313999999997,0,0
2005-01-13 00:00:00,1177.45,981418.5458699999999852003896,999743.5458699999999852003896,3,72,344115.00,-26.775423999999997,0,0
2005-01-14 00:00:00,1184.5,992061.0458699999999852003896,999743.5458699999999852003896,3,72,354757.500,-21.993828,0,0
2005-01-18 00:00:00,1196.0,1009388.545869999999985200390,999743.5458699999999852003896,3,72,372085.000,-14.86816,0,0
2005-01-19 00:00:00,1184.65,995233.5458699999999852003896,999743.5458699999999852003896,3,72,357930.00,-21.677108,0,0
2005-01-20 00:00:00,1175.4,982866.0458699999999852003896,999743.5458699999999852003896,3,72,345562.500,-27.172501999999998,0,0
2005-01-21 00:00:00,1167.85,970548.5458699999999852003896,999743.5458699999999852003896,3,72,333245.000,-32.439820999999995,0,0
2005-01-24 00:00:00,1163.75,968902.4843569999999850494987,999739.9843569999999850494987,4,73,336232.500,-34.775729000000005,0,0
2005-01-25 00:00:00,1168.4,980357.4843569999999850494987,999739.9843569999999850494987,4,73,347687.500,-30.034397000000002,0,0
2005-01-26 00:00:00,1174.05,991224.9843569999999850494987,999739.9843569999999850494987,4,73,358555.00,-25.079547999999996,0,0
2005-01-27 00:00:00,1174.55,995522.4843569999999850494987,999739.9843569999999850494987,4,73,362852.500,-23.414292,0,0
2005-01-28 00:00:00,1171.35,995580.2475634999999831720175,995440.2475634999999831720175,1,1,4770.00,-0.168343,2,1
2005-01-31 00:00:00,1181.25,995632.7475634999999831720175,995440.2475634999999831720175,1,1,4822.500,-0.131478,2,1
2005-02-01 00:00:00,1189.41,1003810.294760499999966008034,995062.7947604999999660080335,2,107,354962.500,-19.052752,2,1
2005-02-02 00:00:00,1193.19,1007775.294760499999966008034,995062.7947604999999660080335,2,107,358927.500,-16.446525,2,1
2005-02-03 00:00:00,1189.89,1005655.294760499999966008034,995062.7947604999999660080335,2,107,356807.500,-17.830223,2,1
2005-02-04 00:00:00,1203.03,1013375.294760499999966008034,995062.7947604999999660080335,2,107,364527.500,-12.09427,2,1
2005-02-07 00:00:00,1201.72,1011782.794760499999966008034,995062.7947604999999660080335,2,107,362935.000,-12.207671,2,1
2005-02-08 00:00:00,1202.3,1016042.794760499999966008034,995062.7947604999999660080335,2,107,367195.000,-11.519813000000001,2,1
2005-02-09 00:00:00,1191.99,1011002.794760499999966008034,995062.7947604999999660080335,2,107,362155.000,-14.947694,2,1
2005-02-10 00:00:00,1197.01,1013122.794760499999966008034,995062.7947604999999660080335,2,107,364275.00,-12.511591999999998,2,1
2005-02-11 00:00:00,1205.3,1016057.794760499999966008034,995062.7947604999999660080335,2,107,367210.000,-9.836537000000002,2,1
2005-02-14 00:00:00,1206.14,1017647.794760499999966008034,995062.7947604999999660080335,2,107,368800.000,-8.784880999999999,2,1
2005-02-15 00:00:00,1210.12,1018710.294760499999966008034,995062.7947604999999660080335,2,107,369862.500,-7.906155,2,1
2005-02-16 00:00:00,1210.34,1019515.294760499999966008034,995062.7947604999999660080335,2,107,370667.500,-7.502797,2,1
2005-02-17 00:00:00,1200.75,1018177.794760499999966008034,995062.7947604999999660080335,2,107,369330.000,-9.507288,2,1
2005-02-18 00:00:00,1201.59,1020042.794760499999966008034,995062.7947604999999660080335,2,107,371195.000,-8.394509000000001,2,1
2005-02-22 00:00:00,1184.16,1013647.794760499999966008034,995062.7947604999999660080335,2,107,364800.00,-13.967869,2,1
2005-02-23 00:00:00,1190.8,1017645.294760499999966008034,995062.7947604999999660080335,2,107,368797.500,-10.232596,2,1
2005-02-24 00:00:00,1200.2,1019260.294760499999966008034,995062.7947604999999660080335,2,107,370412.500,-7.016445000000001,2,1
2005-02-25 00:00:00,1211.37,1021748.539001749999958201798,1021748.539001749999958201798,0,0,0,0,4,1
2005-02-28 00:00:00,1200.2,1014347.275199749999959886182,1021442.275199749999959886182,1,86,347440.00,-27.855658,4,1
2005-03-01 00:00:00,1210.41,1021075.152887749999959909886,1021435.152887749999959909886,2,88,361525.000,-25.105536,4,1
2005-03-02 00:00:00,1210.08,1018280.152887749999959909886,1021435.152887749999959909886,2,88,358730.00,-25.849346,4,1
2005-03-03 00:00:00,1210.47,1015700.152887749999959909886,1021435.152887749999959909886,2,88,356150.00,-25.513034,4,1
2005-03-04 00:00:00,1222.12,1032250.152887749999959909886,1021435.152887749999959909886,2,88,372700.00,-17.844076,4,1
2005-03-07 00:00:00,1225.31,1034195.152887749999959909886,1021435.152887749999959909886,2,88,374645.000,-16.491166,4,1
2005-03-08 00:00:00,1219.43,1031145.152887749999959909886,1021435.152887749999959909886,2,88,371595.000,-18.262584,4,1
2005-03-09 00:00:00,1207.01,1016795.152887749999959909886,1021435.152887749999959909886,2,88,357245.000,-25.463834000000002,4,1
2005-03-10 00:00:00,1209.25,1021770.152887749999959909886,1021435.152887749999959909886,2,88,362220.00,-23.323044,4,1
2005-03-11 00:00:00,1200.08,1013030.152887749999959909886,1021435.152887749999959909886,2,88,353480.00,-28.593576000000002,4,1
2005-03-14 00:00:00,1206.83,1024410.152887749999959909886,1021435.152887749999959909886,2,88,364860.00,-22.813714,4,1
2005-03-15 00:00:00,1197.75,1011075.152887749999959909886,1021435.152887749999959909886,2,88,351525.000,-29.171474,4,1
2005-03-16 00:00:00,1188.07,998295.152887749999959909886,1021435.152887749999959909886,2,88,338745.000,-37.530714,4,1
2005-03-17 00:00:00,1190.21,1001433.028790749999960008055,1021428.028790749999960008055,3,90,351060.000,-34.48021800000001,4,1
2005-03-18 00:00:00,1189.65,998913.028790749999960008055,1021428.028790749999960008055,3,90,348540.000,-34.786416,4,1
2005-03-21 00:00:00,1183.78,993793.028790749999960008055,1021428.028790749999960008055,3,90,343420.00,-39.084338,4,1
2005-03-22 00:00:00,1171.71,964008.028790749999960008055,1021428.028790749999960008055,3,90,313635.000,-53.108586,4,1
2005-03-23 00:00:00,1172.53,966204.839049749999958516256,1021417.339049749999958516256,4,93,336280.000,-52.77703500000001,4,1
2005-03-24 00:00:00,1171.42,969714.839049749999958516256,1021417.339049749999958516256,4,93,339790.000,-51.928357999999996,4,1
2005-03-28 00:00:00,1174.28,985279.839049749999958516256,1021417.339049749999958516256,4,93,355355.000,-47.017608,4,1
2005-03-29 00:00:00,1165.36,953169.839049749999958516256,1021417.339049749999958516256,4,93,323245.000,-61.213849,4,1
2005-03-30 00:00:00,1181.41,1004036.276975749999958553716,1021413.776975749999958553716,5,94,379625.00,-36.536,4,1
2005-03-31 00:00:00,1180.59,1002051.276975749999958553716,1021413.776975749999958553716,5,94,377640.000,-38.414239,4,1
2005-04-01 00:00:00,1172.92,987756.276975749999958553716,1021413.776975749999958553716,5,94,363345.000,-47.74092400000001,4,1
2005-04-04 00:00:00,1176.12,999271.276975749999958553716,1021413.776975749999958553716,5,94,374860.000,-40.88957500000001,4,1
2005-04-05 00:00:00,1181.39,1020031.276975749999958553716,1021413.776975749999958553716,5,94,395620.000,-30.713030000000003,4,1
2005-04-06 00:00:00,1184.07,1032191.276975749999958553716,1021413.776975749999958553716,5,94,407780.000,-24.670264000000003,4,1
2005-04-07 00:00:00,1191.14,1046216.276975749999958553716,1021413.776975749999958553716,5,94,421805.00,-14.926610000000002,4,1
2005-04-08 00:00:00,1181.2,1030596.276975749999958553716,1021413.776975749999958553716,5,94,406185.000,-26.752619999999997,4,1
2005-04-11 00:00:00,1181.21,1039046.276975749999958553716,1021413.776975749999958553716,5,94,414635.000,-22.845124,4,1
2005-04-12 00:00:00,1187.76,1054938.776975749999958553716,1021413.776975749999958553716,5,94,430527.500,-8.684665,4,1
2005-04-13 00:00:00,1173.79,1035551.276975749999958553716,1021413.776975749999958553716,5,94,411140.000,-31.677182000000002,4,1
2005-04-14 00:00:00,1162.05,958121.276975749999958553716,1021413.776975749999958553716,5,94,333710.000,-61.62975899999999,4,1
2005-04-15 00:00:00,1142.62,1051936.276975749999958553716,1021413.776975749999958553716,5,94,427525.00,-2.7833940000000004,4,1
2005-04-18 00:00:00,1145.98,1052719.146575749999955151638,1054391.646575749999955151638,3,6,33445.00,-2.414739,6,1
2005-04-19 00:00:00,1152.78,1061882.457392749999969483456,1054209.957392749999969483456,4,57,372760.000,-11.396870999999999,6,1
