Date,UnderlyingPrice,NetLiq,RealizedCapital,NumPositions,TotNumContracts,BuyingPower,TotalDelta
1990-01-03 00:00:00,358.76,199937.3066000000000087766239,199935.2066000000000087766239,1,42,19952.1000,-9.258312
1990-01-04 00:00:00,355.66,199410.2066000000000087766239,199935.2066000000000087766239,1,42,19425.000,-10.866576
1990-01-05 00:00:00,352.2,198752.9066000000000087766239,199935.2066000000000087766239,1,42,18767.7000,-13.205766
1990-01-08 00:00:00,353.79,199277.9066000000000087766239,199935.2066000000000087766239,1,42,19292.7000,-11.772389999999998
1990-01-09 00:00:00,349.62,198755.0066000000000087766239,199935.2066000000000087766239,1,42,18769.8000,-14.312298
1990-01-10 00:00:00,347.31,198097.7066000000000087766239,199935.2066000000000087766239,1,42,18112.5000,-15.917412000000002
1990-01-11 00:00:00,348.53,198755.0066000000000087766239,199935.2066000000000087766239,1,42,18769.800,-14.452620000000001
1990-01-12 00:00:00,339.93,195997.7066000000000087766239,199935.2066000000000087766239,1,42,16012.5000,-24.220014000000003
1990-01-15 00:00:00,337.0,195247.8650000000000090949470,199922.8650000000000090949470,2,50,33700.2000,-28.292592
1990-01-16 00:00:00,340.75,197885.1650000000000090949470,199922.8650000000000090949470,2,50,36337.5000,-23.055622
1990-01-17 00:00:00,337.4,196522.0234000000000094132701,199910.5234000000000094132701,3,58,53736.7000,-28.306802
1990-01-18 00:00:00,338.19,196600.9380000000000094928509,199907.4380000000000094928509,4,60,70487.5000,-26.37295
1990-01-19 00:00:00,339.15,197975.4526000000000095724317,199904.3526000000000095724317,5,62,88577.6000,-23.680112
1990-01-22 00:00:00,330.38,192033.9099000000000096122221,199902.8099000000000096122221,6,63,91497.0000,-40.022805999999996
1990-01-23 00:00:00,331.61,188951.1172000000000096520125,199901.2672000000000096520125,7,64,90684.5000,-38.06668199999999
1990-01-24 00:00:00,330.25,193121.3245000000000096918029,199899.7245000000000096918029,8,65,97143.7500,-39.067761000000004
1990-01-25 00:00:00,326.08,189477.3745000000000096918029,199899.7245000000000096918029,8,65,93499.8000,-47.34670899999999
1990-01-26 00:00:00,325.8,189868.3245000000000096918029,199899.7245000000000096918029,8,65,93890.7500,-48.33391599999998
1990-01-29 00:00:00,325.2,189106.6245000000000096918029,199899.7245000000000096918029,8,65,93129.0500,-49.85223799999999
1990-01-30 00:00:00,322.98,187330.8245000000000096918029,199899.7245000000000096918029,8,65,91353.2500,-55.254706999999996
1990-01-31 00:00:00,329.08,193254.2818000000000097315933,199898.1818000000000097315933,9,66,99503.2500,-41.13072599999999
1990-02-01 00:00:00,328.79,192988.5318000000000097315933,199898.1818000000000097315933,9,66,99237.5000,-41.580823
1990-02-02 00:00:00,330.92,195757.8818000000000097315933,199898.1818000000000097315933,9,66,102006.8500,-36.04818199999998
1990-02-05 00:00:00,331.85,196603.2375712500000098040091,200088.7875712500000098040091,8,64,85992.8000,-33.169493
1990-02-06 00:00:00,329.66,194331.6240712500000100029611,200081.0740712500000100029611,9,69,95572.4000,-39.811452
1990-02-07 00:00:00,333.75,198212.9800975000000100753952,200277.9800975000000100753952,8,67,82544.3500,-27.811332999999994
1990-02-08 00:00:00,332.96,199559.9738975000000103141376,200268.7238975000000103141376,9,73,98169.5000,-29.093118999999998
1990-02-09 00:00:00,333.62,199155.3268945600000103503535,200354.6768945600000103503535,8,72,88819.5000,-26.891460000000002
1990-02-12 00:00:00,330.08,196001.1487945600000104697247,200350.0487945600000104697247,9,75,94285.6500,-37.51324799999999
1990-02-13 00:00:00,331.02,199098.2060945600000105095151,200348.5060945600000105095151,10,76,99787.3500,-32.276636
1990-02-14 00:00:00,332.01,200767.1060945600000105095151,200348.5060945600000105095151,10,76,101456.2500,-26.716659999999994
1990-02-15 00:00:00,334.89,203679.3326458100000120306321,200546.0326458100000120306321,9,34,84220.9500,-3.842447
1990-02-16 00:00:00,332.72,203991.2191458100000122295841,200538.3191458100000122295841,10,39,101446.8000,-4.667666
1990-02-20 00:00:00,327.99,202978.7191458100000122295841,200538.3191458100000122295841,10,39,100434.3000,-6.1381049999999995
1990-02-21 00:00:00,327.67,203331.9191458100000122295841,200538.3191458100000122295841,10,39,100787.5000,-5.791316999999999
1990-02-22 00:00:00,325.7,202733.4191458100000122295841,200538.3191458100000122295841,10,39,100189.0000,-6.096324999999999
1990-02-23 00:00:00,324.15,202656.0691458100000122295841,200538.3191458100000122295841,10,39,100111.6500,-6.374422
1990-02-26 00:00:00,328.67,204078.0191458100000122295841,200538.3191458100000122295841,10,39,101533.6000,-4.526885999999999
1990-02-27 00:00:00,330.26,204361.0191458100000122295841,200538.3191458100000122295841,10,39,101816.6000,-3.7693939999999997
1990-02-28 00:00:00,331.89,204797.2191458100000122295841,200538.3191458100000122295841,10,39,102252.8000,-3.598859
1990-03-01 00:00:00,332.74,204878.8691458100000122295841,200538.3191458100000122295841,10,39,102334.4500,-2.9384559999999995
1990-03-02 00:00:00,335.54,205147.6691458100000122295841,200538.3191458100000122295841,10,39,102603.2500,-2.247483
1990-03-05 00:00:00,333.74,205400.6191458100000122295841,200538.3191458100000122295841,10,39,102856.2000,-2.1459960000000002
1990-03-06 00:00:00,337.93,205725.4691458100000122295841,200538.3191458100000122295841,10,39,103181.0500,-2.411326
1990-03-07 00:00:00,336.95,205913.8191458100000122295841,200538.3191458100000122295841,10,39,103369.4000,-0.458994
1990-03-08 00:00:00,340.27,206139.0850873600000124107324,201046.3350873600000124107324,9,34,86180.4000,-0.12967700000000001
1990-03-09 00:00:00,337.93,205987.0091873600000130871691,201020.1091873600000130871691,10,51,102099.1500,-4.690409
1990-03-12 00:00:00,338.67,205996.3091873600000130871691,201020.1091873600000130871691,10,51,102108.4500,-4.359681
1990-03-13 00:00:00,336.0,205782.2664873600000131269595,201018.5664873600000131269595,11,52,102361.5500,-5.211584
