Date,UnderlyingPrice,NetLiq,RealizedCapital,NumPositions,TotNumContracts,BuyingPower,TotalDelta
1990-01-15 00:00:00,337.0,199901.7011000000000002785328,199989.2011000000000002785328,1,7,19359.5500,-1.554637
1990-01-16 00:00:00,340.75,200240.2022000000000005570656,199978.4022000000000005570656,2,14,39068.4000,-2.609726
1990-01-17 00:00:00,337.4,199875.0460000000000007958080,199969.1460000000000007958080,3,20,58175.0000,-4.301998
1990-01-18 00:00:00,338.19,200150.0460000000000007958080,199969.1460000000000007958080,3,20,58450.0000,-4.191548
1990-01-19 00:00:00,339.15,200875.5460000000000007958080,199969.1460000000000007958080,3,20,59175.5000,-3.778424
1990-01-22 00:00:00,330.38,198637.5460000000000007958080,199969.1460000000000007958080,3,20,56937.5000,-5.7122340000000005
1990-01-23 00:00:00,331.61,198862.7044000000000011141311,199956.8044000000000011141311,4,28,75325.0000,-7.088498
1990-01-24 00:00:00,330.25,199600.3628000000000014324542,199944.4628000000000014324542,5,36,94375.0000,-8.938592
1990-01-25 00:00:00,326.08,197272.2774000000000015120350,199941.3774000000000015120350,6,38,96675.0000,-10.738724000000001
1990-01-26 00:00:00,325.8,197584.7774000000000015120350,199941.3774000000000015120350,6,38,96987.5000,-11.121414
1990-01-29 00:00:00,325.2,197111.6774000000000015120350,199941.3774000000000015120350,6,38,96514.4000,-11.123398000000002
1990-01-30 00:00:00,322.98,195597.2774000000000015120350,199941.3774000000000015120350,6,38,95000.0000,-12.01739
1990-01-31 00:00:00,329.08,199297.2774000000000015120350,199941.3774000000000015120350,6,38,98700.0000,-8.879031999999999
1990-02-01 00:00:00,328.79,199847.2774000000000015120350,199941.3774000000000015120350,6,38,99250.0000,-8.798374
1990-02-02 00:00:00,330.92,200754.4774000000000015120350,199941.3774000000000015120350,6,38,100157.2000,-8.009734
1990-02-05 00:00:00,331.85,202114.7774000000000015120350,199941.3774000000000015120350,6,38,101517.5000,-7.426046
1990-02-06 00:00:00,329.66,200829.4774000000000015120350,199941.3774000000000015120350,6,38,100232.2000,-8.20236
1990-02-07 00:00:00,333.75,202916.9774000000000015120350,199941.3774000000000015120350,6,38,102319.7000,-6.533044
1990-02-08 00:00:00,332.96,203379.4774000000000015120350,199941.3774000000000015120350,6,38,102782.2000,-6.471584
1990-02-09 00:00:00,333.62,203991.9774000000000015120350,199941.3774000000000015120350,6,38,103394.7000,-6.365067999999999
1990-02-12 00:00:00,330.08,203358.9774000000000015120350,199941.3774000000000015120350,6,38,102761.7000,-6.953966
1990-02-13 00:00:00,331.02,203709.0774000000000015120350,199941.3774000000000015120350,6,38,103111.8000,-6.332228000000001
