Date,UnderlyingPrice,NetLiq,RealizedCapital,NumPositions,TotNumContracts,BuyingPower,TotalDelta,Wins,Losses
2005-01-04 00:00:00,1188.05,997291.5302420000000154232112,999854.0302420000000154232112,1,41,193110.00,-8.206478,0,0
2005-01-05 00:00:00,1183.75,989464.4788260000000263971743,999704.4788260000000263971743,2,83,383252.500,-18.612501,0,0
2005-01-06 00:00:00,1187.9,997744.8563100000000263278822,999697.3563100000000263278822,3,85,400775.00,-15.868394999999998,0,0
2005-01-07 00:00:00,1186.2,998169.8563100000000263278822,999697.3563100000000263278822,3,85,401200.00,-16.19437,0,0
2005-01-10 00:00:00,1190.25,1002844.856310000000026327882,999697.3563100000000263278822,3,85,405875.00,-13.640884999999999,0,0
2005-01-11 00:00:00,1182.99,1000932.356310000000026327882,999697.3563100000000263278822,3,85,403962.500,-15.020945000000001,0,0
2005-01-12 00:00:00,1187.7,1003482.356310000000026327882,999697.3563100000000263278822,3,85,406512.500,-12.67197,0,0
2005-01-13 00:00:00,1177.45,1000294.856310000000026327882,999697.3563100000000263278822,3,85,403325.00,-15.867034999999996,0,0
2005-01-14 00:00:00,1184.5,1004757.356310000000026327882,999697.3563100000000263278822,3,85,407787.500,-12.24306,0,0
2005-01-18 00:00:00,1196.0,1012194.856310000000026327882,999697.3563100000000263278822,3,85,415225.00,-8.793249999999999,0,0
2005-01-19 00:00:00,1184.65,1007094.856310000000026327882,999697.3563100000000263278822,3,85,410125.00,-12.236004999999999,0,0
2005-01-20 00:00:00,1175.4,1000507.356310000000026327882,999697.3563100000000263278822,3,85,403537.500,-15.881995000000002,0,0
2005-01-21 00:00:00,1167.85,996469.8563100000000263278822,999697.3563100000000263278822,3,85,399500.0,-19.33393,0,0
2005-01-24 00:00:00,1163.75,996257.3563100000000263278822,999697.3563100000000263278822,3,85,399287.500,-19.63126,0,0
2005-01-25 00:00:00,1168.4,1002207.356310000000026327882,999697.3563100000000263278822,3,85,405237.500,-15.895424999999998,0,0
2005-01-26 00:00:00,1174.05,1006669.856310000000026327882,999697.3563100000000263278822,3,85,409700.00,-12.806610000000001,0,0
2005-01-27 00:00:00,1174.55,1009857.356310000000026327882,999697.3563100000000263278822,3,85,412887.500,-11.337130000000002,0,0
2005-01-28 00:00:00,1171.35,1010999.867213750000029648390,1010999.867213750000029648390,0,0,0,0,3,0
2005-01-31 00:00:00,1181.25,1013055.334004750000030270484,1010850.334004750000030270484,1,42,202545.000,-5.522076,3,0
2005-02-01 00:00:00,1189.41,1020029.716358250000023843994,1010697.216358250000023843994,2,85,411342.500,-11.516406999999997,3,0
2005-02-02 00:00:00,1193.19,1021329.716358250000023843994,1010697.216358250000023843994,2,85,412642.500,-9.886135000000001,3,0
2005-02-03 00:00:00,1189.89,1020039.716358250000023843994,1010697.216358250000023843994,2,85,411352.500,-10.564114,3,0
2005-02-04 00:00:00,1203.03,1025272.216358250000023843994,1010697.216358250000023843994,2,85,416585.000,-7.367186,3,0
2005-02-07 00:00:00,1201.72,1024307.216358250000023843994,1010697.216358250000023843994,2,85,415620.00,-7.303074,3,0
2005-02-08 00:00:00,1202.3,1026652.216358250000023843994,1010697.216358250000023843994,2,85,417965.000,-6.571576,3,0
